0.9518,5.8677,0.6516,34.0447,17.378
0.9518,6.0455,0.4344,30.9959,17.378
0.9518,5.8677,0.4344,27.9472,16.1585
0.9518,5.6899,0.6516,28.4553,16.7683
0.9518,5.5121,0.6516,27.9472,17.0732
0.9518,5.6899,0.6516,25.4065,15.5488
0.9518,5.5121,0.6516,26.4228,15.8537
0.9518,5.5121,0.6516,23.8821,15.8537
0.9518,5.5121,0.6516,24.3902,15.2439
1.269,5.3343,0.6516,22.8659,14.939
0.6345,5.5121,0.6516,22.8659,15.2439
1.269,5.3343,0.4344,22.8659,14.6341
0.9518,5.3343,0.6516,24.8984,14.939
0.9518,5.3343,0.6516,24.3902,15.2439
0.9518,5.3343,18.0278,16.7683,11.5854
0.9518,5.5121,20.1998,16.2602,10.9756
0.9518,5.1565,8.9053,16.2602,11.5854
1.269,5.3343,0.4344,16.2602,11.5854
0.9518,5.5121,0.6516,16.2602,11.8902
0.9518,5.3343,0.6516,15.752,11.2805
0.9518,5.5121,0.6516,14.2276,10.6707
0.9518,5.3343,0.4344,15.2439,10.6707
0.9518,5.5121,0.4344,14.2276,10.6707
0.9518,5.5121,0.4344,13.7195,11.5854
0.9518,5.5121,0.6516,18.8008,14.0244
0.6345,5.5121,0.4344,21.3415,13.7195
1.269,5.5121,0.4344,20.8333,13.7195
0.6345,5.6899,0.6516,19.3089,14.3293
0.6345,5.8677,0.6516,26.4228,14.0244
0.6345,6.0455,0.6516,27.9472,13.1098
0.9518,6.5789,0.4344,30.9959,14.939
0.6345,6.9346,0.4344,28.9634,14.939
0.9518,7.1124,0.4344,24.3902,11.8902
0.6345,6.9346,0.4344,21.8496,10.061
1.5863,7.1124,0.4344,27.9472,9.7561
3.8071,7.2902,0.4344,26.9309,10.6707
4.1244,7.2902,0.8688,25.4065,10.6707
4.1244,6.9346,0.8688,24.3902,9.4512
4.4416,7.1124,0.6516,24.3902,9.4512
4.4416,7.1124,0.8688,29.4715,11.2805
4.1244,7.2902,0.8688,28.9634,12.1951
3.8071,7.468,0.6516,24.3902,12.8049
4.1244,7.8236,0.8688,23.374,13.1098
4.1244,7.6458,0.8688,25.9146,13.7195
4.1244,7.8236,0.8688,28.4553,13.4146
4.1244,8.0014,0.8688,27.439,13.7195
4.1244,7.6458,0.8688,30.9959,14.0244
4.1244,7.468,0.8688,32.0122,13.1098
4.1244,7.6458,0.8688,32.0122,12.5
7.6142,8.0014,0.8688,35.061,11.8902
7.297,7.6458,0.8688,35.061,12.1951
4.1244,7.468,0.8688,34.5528,12.1951
4.1244,7.6458,0.8688,33.5366,12.5
4.1244,7.1124,0.8688,28.9634,13.4146
3.8071,7.8236,0.8688,27.9472,12.5
3.8071,7.1124,0.8688,25.9146,11.8902
4.1244,7.2902,0.8688,26.4228,11.2805
3.8071,7.6458,0.8688,27.9472,10.6707
8.566,7.2902,0.8688,25.4065,14.0244
5.0761,7.468,0.6516,28.9634,16.4634
3.8071,7.2902,0.8688,25.9146,16.1585
3.8071,7.2902,0.8688,24.8984,15.2439
4.1244,7.1124,0.8688,25.4065,16.1585
3.8071,7.1124,0.8688,25.4065,17.0732
4.4416,7.2902,0.8688,23.8821,15.5488
4.1244,6.7568,0.8688,25.4065,13.7195
4.1244,6.5789,0.8688,25.4065,13.1098
6.6624,6.7568,0.8688,23.374,16.4634
7.6142,6.7568,0.8688,26.9309,17.9878
4.1244,6.5789,0.8688,32.0122,19.2073
4.1244,6.5789,0.8688,33.0285,17.9878
3.1726,6.4011,0.8688,33.5366,18.2927
0.9518,6.4011,0.8688,42.1748,22.561
0.9518,6.7568,0.8688,44.2073,23.4756
2.2208,6.9346,0.8688,48.7805,25.6098
4.4416,6.9346,0.8688,50.3049,25.6098
4.4416,7.2902,0.8688,53.8618,26.8293
0.9518,7.468,0.8688,55.8943,28.3537
0.9518,7.8236,0.8688,56.4024,27.439
0.9518,7.8236,0.8688,56.9106,26.2195
0.9518,8.357,1.5204,57.4187,25.3049
0.9518,8.1792,1.5204,55.8943,24.6951
0.9518,8.7127,1.086,53.3537,23.7805
0.9518,8.357,1.086,55.3862,23.4756
3.8071,8.1792,1.086,54.878,24.0854
4.7589,7.468,1.086,55.8943,21.9512
4.1244,7.468,1.086,53.3537,22.8659
4.4416,7.2902,1.086,52.3374,23.7805
1.5863,7.1124,1.086,54.3699,23.1707
0.9518,6.9346,1.086,48.7805,21.3415
0.9518,6.7568,1.086,50.813,20.122
1.269,6.4011,1.086,52.3374,21.6463
0.9518,6.4011,1.086,47.2561,21.9512
3.8071,6.4011,0.6516,43.6992,21.9512
4.1244,6.0455,0.6516,47.7642,20.4268
4.4416,5.8677,0.6516,42.1748,19.5122
1.269,6.0455,0.4344,41.6667,19.2073
0.9518,6.0455,0.4344,37.0935,18.5976
0.9518,5.8677,0.4344,35.5691,17.378
1.269,5.6899,0.6516,33.5366,16.7683
0.9518,5.6899,0.6516,30.9959,16.1585
0.9518,5.5121,0.6516,27.9472,16.7683
1.269,5.5121,13.6838,27.9472,17.0732
0.9518,5.3343,20.1998,26.4228,17.378
0.9518,5.5121,20.1998,24.8984,16.1585
0.6345,5.3343,20.1998,23.8821,15.5488
0.9518,5.3343,15.4214,23.8821,16.4634
1.269,5.3343,0.4344,23.374,16.4634
0.9518,5.3343,0.4344,22.3577,16.4634
0.9518,5.3343,0.4344,21.3415,15.8537
0.9518,5.3343,5.6473,14.7358,12.1951
0.9518,5.5121,20.1998,13.7195,13.1098
0.9518,5.3343,19.9826,14.2276,13.1098
0.9518,5.3343,3.4752,13.2114,13.4146
0.9518,5.5121,0.4344,14.7358,13.1098
0.6345,5.3343,0.6516,17.2764,12.1951
0.9518,5.3343,0.6516,12.7033,12.1951
0.6345,5.3343,0.6516,13.2114,12.5
0.9518,5.5121,0.4344,12.7033,12.5
0.9518,6.4011,0.4344,12.7033,12.5
0.9518,7.468,0.4344,17.7846,16.1585
0.6345,7.468,0.4344,20.3252,16.1585
0.9518,7.8236,0.6516,19.3089,15.8537
0.6345,8.5349,0.6516,19.3089,15.2439
0.9518,9.6017,0.6516,22.8659,16.4634
0.9518,9.9573,0.6516,25.9146,17.378
0.6345,10.6686,0.6516,29.4715,19.8171
0.6345,11.202,0.4344,30.4878,19.2073
0.9518,11.0242,0.2172,28.9634,14.939
4.1244,10.6686,0.4344,23.8821,14.0244
3.8071,10.4908,0.4344,26.9309,13.1098
4.1244,10.4908,0.6516,27.9472,13.1098
4.1244,10.3129,0.4344,28.4553,12.8049
4.4416,10.1351,0.4344,26.9309,11.8902
3.8071,10.1351,0.4344,24.8984,11.5854
4.4416,10.1351,0.4344,24.8984,10.3659
3.8071,9.9573,0.4344,22.8659,13.4146
4.1244,10.1351,0.4344,22.3577,12.5
3.8071,10.1351,0.4344,24.3902,12.1951
3.8071,10.1351,0.4344,22.8659,11.5854
4.1244,9.9573,0.4344,23.8821,11.5854
3.8071,10.1351,0.4344,23.374,11.8902
4.4416,9.7795,0.4344,25.4065,11.8902
4.4416,9.9573,0.4344,27.439,15.5488
4.1244,9.9573,0.4344,27.9472,14.939
4.4416,9.9573,0.4344,23.374,14.6341
4.4416,9.7795,0.4344,24.8984,15.5488
4.1244,9.9573,0.4344,24.8984,14.939
4.4416,8.1792,0.6516,20.3252,14.6341
4.4416,6.7568,0.4344,24.8984,15.8537
4.4416,6.7568,0.4344,24.8984,16.7683
3.8071,6.7568,0.4344,23.374,15.2439
0.9518,6.9346,0.4344,27.439,15.5488
0.3173,6.9346,0.6516,23.8821,14.939
0.6345,6.7568,0.6516,24.8984,13.1098
2.8553,6.9346,0.6516,20.3252,14.6341
3.8071,6.5789,0.6516,21.8496,12.8049
4.1244,6.4011,0.6516,21.8496,13.7195
4.4416,6.5789,0.6516,21.3415,14.0244
4.4416,6.4011,0.6516,20.3252,12.8049
4.1244,6.0455,0.6516,19.3089,15.2439
4.4416,6.4011,0.6516,19.3089,14.939
4.4416,6.2233,0.6516,23.374,14.939
10.1523,6.4011,0.6516,22.8659,15.5488
6.0279,6.2233,0.6516,25.9146,14.939
2.5381,6.4011,0.6516,25.4065,16.4634
0.9518,6.4011,0.6516,27.439,15.8537
0.9518,6.4011,0.8688,28.4553,19.8171
0.9518,6.5789,0.8688,37.6016,22.8659
2.2208,6.9346,0.8688,41.1585,23.4756
4.7589,7.1124,0.8688,44.7154,25
4.4416,7.1124,0.8688,50.813,24.3902
4.7589,7.1124,0.8688,52.8455,23.4756
4.7589,7.2902,0.8688,53.3537,25.3049
3.8071,8.357,0.8688,55.8943,26.8293
0.9518,8.8905,0.8688,57.4187,23.4756
1.5863,9.0683,1.086,57.4187,26.2195
0.9518,8.7127,1.086,58.435,23.1707
1.269,8.8905,1.086,55.8943,23.4756
1.269,8.5349,1.086,56.4024,21.0366
3.1726,8.0014,1.086,53.3537,22.8659
4.7589,7.6458,1.086,56.4024,22.8659
4.4416,7.6458,1.086,56.4024,19.5122
4.4416,7.1124,1.086,58.9431,21.3415
4.4416,7.1124,0.8688,53.8618,20.122
4.4416,6.9346,1.086,54.878,22.561
4.7589,6.7568,1.086,54.878,23.1707
3.4898,6.7568,0.6516,55.3862,23.1707
0.9518,6.7568,0.4344,54.878,21.3415
1.269,6.5789,0.4344,47.7642,22.8659
4.4416,6.2233,0.4344,45.7317,21.9512
4.4416,5.8677,0.4344,42.1748,20.4268
3.4898,5.8677,0.6516,36.5854,18.5976
0.9518,5.8677,0.4344,33.5366,18.9024
1.269,5.8677,0.4344,31.5041,17.9878
1.269,5.6899,0.4344,32.0122,16.4634
0.9518,5.5121,0.4344,27.9472,16.7683
1.269,5.6899,0.6516,27.439,17.0732
1.269,5.3343,0.6516,28.9634,17.378
1.269,5.5121,0.6516,25.9146,16.7683
1.269,5.3343,0.4344,23.8821,15.8537
1.269,5.3343,0.4344,24.3902,16.1585
1.269,5.3343,13.901,24.3902,15.8537
0.9518,5.3343,20.1998,24.3902,16.1585
1.269,5.3343,20.1998,23.374,15.5488
0.9518,5.3343,19.9826,22.8659,14.939
1.269,5.3343,19.9826,16.2602,11.5854
0.9518,5.3343,12.1633,17.2764,14.0244
1.269,5.5121,0.6516,17.2764,14.3293
1.269,5.3343,0.4344,16.7683,13.4146
0.9518,5.3343,0.4344,16.7683,12.8049
1.269,5.5121,0.4344,15.2439,12.8049
1.269,5.3343,0.4344,15.2439,12.8049
0.9518,5.3343,0.4344,15.2439,12.5
0.9518,5.5121,0.4344,15.752,13.4146
1.269,5.3343,0.4344,14.7358,13.7195
0.6345,5.5121,0.4344,20.3252,15.5488
1.269,5.5121,0.4344,21.3415,17.0732
1.269,5.5121,0.6516,18.8008,16.7683
0.9518,5.6899,0.6516,19.8171,16.7683
0.9518,6.0455,0.6516,23.8821,16.7683
0.9518,6.4011,0.4344,24.3902,17.0732
0.9518,8.0014,0.4344,28.4553,19.2073
0.9518,8.8905,0.4344,30.9959,18.5976
1.269,9.0683,0.2172,25.9146,14.3293
3.1726,8.5349,0.2172,26.4228,13.4146
3.8071,8.5349,0.4344,31.5041,12.8049
3.8071,7.8236,0.4344,32.0122,13.4146
3.8071,7.2902,0.4344,27.439,12.8049
4.4416,7.2902,0.4344,27.439,12.8049
4.4416,6.9346,0.4344,26.9309,12.1951
4.4416,7.1124,0.4344,28.9634,13.7195
3.8071,6.9346,0.4344,24.3902,13.4146
6.0279,7.1124,0.4344,20.8333,13.7195
7.9315,6.9346,0.4344,19.3089,14.3293
3.8071,6.9346,0.6516,20.8333,15.5488
4.1244,6.5789,0.4344,20.8333,15.5488
4.7589,6.7568,0.4344,21.3415,15.8537
4.7589,6.7568,0.4344,21.8496,15.2439
5.0761,6.5789,0.4344,25.4065,15.2439
4.1244,6.9346,0.6516,25.4065,15.8537
4.4416,6.7568,0.6516,27.439,15.5488
4.1244,6.5789,0.4344,26.4228,16.4634
4.1244,6.9346,0.4344,26.4228,13.4146
4.1244,6.5789,0.4344,20.3252,15.2439
4.1244,6.4011,0.6516,18.8008,15.2439
3.8071,6.7568,0.6516,21.8496,14.0244
4.4416,6.5789,0.6516,22.8659,15.8537
6.3452,6.7568,0.4344,19.3089,13.4146
4.4416,6.7568,0.4344,20.3252,14.3293
0.6345,6.4011,0.6516,20.8333,14.939
0.6345,6.7568,0.4344,22.3577,16.1585
2.8553,6.4011,0.4344,23.374,14.939
3.8071,6.4011,0.4344,23.8821,15.8537
4.1244,6.4011,0.4344,24.8984,15.8537
1.9036,6.2233,0.4344,21.3415,14.0244
0.9518,6.2233,0.4344,22.3577,14.939
0.3173,6.2233,0.4344,22.8659,15.5488
2.2208,6.0455,0.4344,22.8659,14.939
4.4416,6.2233,0.4344,22.3577,14.3293
4.7589,6.2233,0.4344,24.8984,12.5
4.4416,6.2233,0.6516,23.8821,16.4634
5.7107,6.2233,0.6516,29.9797,16.4634
9.2005,6.4011,0.4344,34.0447,17.6829
5.3934,6.2233,0.4344,41.1585,22.561
5.0761,6.9346,0.6516,45.2236,23.7805
4.7589,6.7568,0.6516,50.813,24.3902
4.7589,6.7568,0.6516,55.3862,25
4.7589,6.9346,0.8688,60.9756,25.3049
4.7589,7.2902,0.8688,60.9756,25.3049
1.9036,7.6458,0.8688,59.9594,26.5244
1.5863,7.8236,0.8688,58.435,25.9146
1.269,8.0014,0.8688,55.3862,23.7805
1.5863,8.1792,1.086,56.4024,22.561
1.269,8.5349,1.086,56.9106,23.1707
1.5863,8.7127,1.086,56.9106,20.4268
1.5863,8.0014,1.086,55.8943,20.7317
1.269,7.6458,1.086,55.3862,21.9512
4.4416,7.468,1.086,54.3699,22.2561
5.0761,7.468,6.5161,50.3049,22.2561
4.4416,7.1124,20.8514,47.2561,25
5.0761,6.7568,20.8514,45.7317,24.6951
4.7589,6.5789,20.8514,47.7642,25.3049
1.269,6.7568,20.417,46.748,25.9146
1.9036,6.4011,20.417,41.1585,23.7805
1.269,6.2233,20.417,39.126,25.6098
3.1726,6.0455,20.1998,39.6341,22.8659
4.7589,5.8677,20.417,37.0935,20.4268
1.5863,5.8677,20.417,35.5691,20.122
1.269,5.5121,20.417,33.5366,19.5122
0.9518,5.6899,20.1998,33.5366,19.5122
0.9518,5.6899,20.1998,29.4715,19.2073
4.4416,5.5121,20.417,30.4878,17.9878
4.4416,5.3343,20.417,29.4715,17.0732
4.4416,5.3343,20.417,27.9472,17.6829
4.4416,5.3343,20.417,26.4228,19.2073
0.9518,5.3343,20.417,24.8984,17.9878
0.9518,5.3343,20.417,25.4065,14.3293
1.269,5.3343,20.417,24.8984,16.4634
0.9518,5.3343,20.417,23.374,16.4634
3.1726,5.5121,20.1998,23.374,15.8537
4.4416,5.5121,20.417,22.3577,16.4634
4.7589,5.3343,20.417,14.7358,11.8902
4.4416,5.3343,20.417,17.2764,12.8049
4.1244,5.3343,20.417,15.2439,12.8049
4.4416,5.3343,20.1998,15.2439,12.5
4.7589,5.5121,20.1998,15.2439,12.8049
4.4416,5.3343,20.1998,15.2439,12.8049
4.4416,5.3343,20.1998,15.752,11.8902
4.4416,5.3343,20.1998,13.7195,13.7195
4.4416,5.5121,20.1998,14.2276,12.8049
4.1244,5.3343,20.1998,14.7358,13.1098
4.4416,5.5121,20.1998,20.3252,14.939
3.4898,5.5121,20.1998,21.3415,16.7683
1.269,5.5121,20.417,19.3089,16.4634
4.4416,5.8677,20.1998,21.3415,16.4634
4.4416,6.2233,20.1998,24.3902,16.7683
4.1244,6.5789,20.1998,27.439,16.4634
4.4416,8.0014,20.1998,29.4715,17.6829
3.8071,9.4239,20.1998,31.5041,17.9878
0.9518,9.6017,20.1998,28.9634,15.8537
0.9518,8.7127,20.1998,25.9146,15.2439
1.269,8.8905,19.9826,29.9797,14.3293
4.1244,8.357,20.1998,28.9634,12.5
4.7589,7.6458,20.1998,32.0122,12.5
9.2005,7.6458,20.1998,30.4878,10.9756
6.6624,7.2902,20.1998,36.0772,12.5
5.3934,7.468,20.1998,32.0122,11.8902
5.3934,7.6458,12.5977,32.0122,10.9756
5.7107,8.357,0.4344,29.4715,8.8415
4.1244,7.6458,0.4344,28.9634,10.061
4.4416,4.4452,0.4344,26.4228,9.1463
4.4416,7.1124,3.0408,23.8821,10.6707
1.5863,10.1351,11.9461,25.4065,11.2805
0.9518,7.8236,0.6516,22.8659,10.9756
0.6345,8.1792,0.4344,23.374,9.7561
0.9518,7.8236,0.4344,25.4065,11.5854
0.9518,8.0014,0.4344,24.3902,12.8049
0.9518,7.8236,0.4344,24.3902,10.061
0.9518,7.6458,0.4344,27.9472,12.5
0.6345,7.6458,0.4344,26.9309,10.6707
2.5381,7.8236,0.4344,24.8984,10.6707
4.1244,8.0014,0.4344,26.4228,11.5854
4.4416,8.1792,0.4344,26.9309,10.061
4.1244,8.0014,0.4344,24.8984,11.8902
3.8071,8.0014,0.4344,20.3252,11.8902
3.8071,7.8236,0.4344,23.374,12.8049
4.1244,7.468,0.4344,23.8821,10.6707
4.4416,7.1124,0.4344,22.8659,11.8902
2.8553,7.1124,0.4344,22.8659,11.2805
0.6345,6.7568,0.4344,20.8333,12.5
0.6345,6.9346,0.6516,18.2927,13.7195
3.4898,6.5789,13.2493,16.2602,11.8902
4.1244,6.5789,13.0321,19.3089,13.4146
3.8071,6.7568,11.2945,18.8008,11.5854
3.8071,6.9346,20.1998,22.8659,11.5854
4.1244,6.7568,20.1998,22.8659,14.3293
3.8071,6.5789,20.1998,22.8659,15.8537
3.8071,6.7568,20.1998,26.9309,15.5488
4.1244,6.9346,20.1998,27.439,17.9878
4.1244,6.7568,6.9505,33.0285,19.8171
4.1244,7.468,0.6516,39.126,23.4756
1.5863,7.2902,0.6516,49.2886,26.5244
0.9518,7.2902,0.6516,53.3537,26.8293
0.9518,8.1792,0.6516,56.4024,26.8293
1.5863,7.6458,0.6516,58.9431,26.5244
4.4416,7.468,0.6516,58.9431,30.1829
4.4416,8.0014,0.6516,58.9431,28.9634
4.4416,8.357,0.6516,57.9268,25.6098
4.4416,8.0014,0.8688,53.8618,23.4756
4.4416,9.0683,0.8688,50.813,23.7805
4.7589,8.1792,0.8688,47.2561,23.7805
4.4416,7.8236,0.8688,45.7317,23.4756
4.4416,7.468,0.8688,46.2398,23.7805
4.7589,7.1124,0.8688,50.813,23.1707
4.4416,6.9346,0.8688,50.3049,23.1707
5.0761,6.5789,0.8688,49.2886,25
4.7589,6.5789,0.8688,45.2236,25
4.7589,6.4011,0.8688,44.2073,26.5244
4.4416,6.7568,0.8688,44.7154,25.9146
5.0761,6.4011,0.6516,46.2398,26.2195
4.7589,6.4011,0.6516,41.1585,26.5244
4.7589,5.8677,0.6516,42.6829,24.0854
4.7589,6.0455,0.6516,42.6829,22.561
1.9036,6.0455,0.6516,35.5691,20.122
1.269,5.6899,0.6516,35.061,18.9024
1.269,5.5121,0.4344,31.5041,19.5122
0.9518,5.6899,0.6516,32.5203,18.5976
1.269,5.5121,0.6516,29.4715,18.2927
1.269,5.3343,0.6516,28.9634,16.1585
1.269,5.5121,0.4344,29.9797,15.2439
1.269,5.3343,0.6516,27.9472,16.1585
1.269,5.3343,0.6516,28.4553,15.8537
1.269,5.3343,0.6516,24.8984,15.8537
0.9518,5.3343,0.6516,23.8821,15.8537
1.269,5.3343,0.6516,23.374,15.5488
1.5863,5.5121,0.6516,23.8821,15.2439
4.7589,5.3343,0.6516,23.8821,14.939
4.4416,5.3343,0.6516,16.7683,12.1951
4.7589,5.3343,0.6516,15.752,12.5
4.7589,5.3343,0.6516,15.752,12.5
4.4416,5.3343,0.6516,16.7683,11.2805
1.9036,5.5121,0.6516,16.2602,12.8049
1.269,5.3343,0.6516,14.2276,12.8049
1.269,5.5121,0.6516,15.2439,12.1951
1.5863,5.5121,0.6516,16.2602,11.2805
4.7589,5.5121,0.4344,15.2439,12.1951
4.4416,5.5121,0.4344,15.2439,12.8049
4.4416,5.3343,0.4344,21.3415,15.8537
4.7589,5.5121,0.6516,21.8496,15.2439
4.7589,5.5121,0.6516,20.3252,15.8537
4.4416,5.8677,0.6516,20.8333,15.2439
4.4416,6.0455,0.6516,24.3902,15.2439
4.4416,6.4011,0.4344,25.4065,16.4634
4.7589,8.0014,0.4344,28.4553,18.9024
1.9036,9.6017,0.4344,30.4878,17.6829
0.9518,9.9573,0.2172,27.439,14.6341
0.6345,8.8905,0.4344,25.9146,14.6341
0.9518,8.5349,0.4344,25.4065,14.0244
0.6345,8.5349,0.2172,31.5041,14.6341
0.6345,8.0014,0.4344,31.5041,12.8049
1.269,7.2902,0.4344,26.4228,12.8049
4.4416,7.2902,0.4344,26.9309,14.0244
4.4416,7.2902,0.4344,26.4228,15.5488
4.4416,7.468,0.4344,24.8984,17.378
4.1244,7.2902,0.4344,24.3902,16.4634
3.8071,7.2902,1.086,22.3577,14.6341
4.1244,7.2902,0.6516,19.8171,14.0244
3.8071,6.9346,0.4344,19.8171,14.3293
4.7589,6.9346,0.6516,20.8333,13.4146
8.566,7.1124,0.6516,17.7846,13.4146
4.4416,6.9346,0.6516,18.8008,12.1951
4.1244,6.7568,0.6516,20.3252,13.4146
3.8071,6.7568,0.4344,28.4553,14.6341
4.1244,6.9346,0.4344,29.9797,14.0244
3.8071,6.7568,0.4344,29.4715,11.8902
4.1244,7.1124,0.4344,28.9634,12.5
4.1244,6.7568,0.6516,23.8821,10.9756
3.8071,6.9346,0.6516,21.8496,11.8902
4.1244,6.7568,0.4344,19.3089,12.8049
4.1244,7.1124,0.4344,21.8496,10.6707
4.1244,6.9346,0.4344,19.3089,10.3659
4.4416,6.5789,0.4344,17.7846,11.8902
4.7589,6.4011,0.6516,22.3577,12.5
9.835,6.5789,0.4344,18.2927,12.8049
4.7589,6.2233,0.4344,16.2602,12.8049
4.1244,6.2233,0.6516,20.8333,12.5
4.1244,6.2233,0.6516,22.8659,13.1098
3.8071,6.2233,0.6516,21.3415,12.8049
4.1244,6.4011,0.6516,20.8333,13.1098
4.1244,6.4011,0.4344,17.7846,11.8902
4.1244,6.4011,0.6516,20.8333,12.5
4.1244,6.7568,0.6516,23.8821,12.5
8.566,6.7568,0.8688,26.4228,13.7195
5.3934,6.4011,1.086,29.4715,13.4146
4.1244,6.4011,0.6516,31.5041,13.4146
4.1244,6.4011,0.6516,36.5854,17.378
4.4416,6.9346,0.6516,42.1748,21.6463
1.269,6.7568,0.6516,43.6992,22.2561
0.9518,7.1124,0.6516,44.7154,23.7805
0.9518,6.5789,0.6516,46.2398,25.3049
1.269,6.9346,0.6516,47.7642,23.4756
3.4898,6.7568,0.6516,52.3374,24.0854
4.4416,7.1124,0.6516,51.8293,25.3049
4.4416,7.1124,0.6516,56.4024,23.4756
4.1244,7.2902,0.8688,56.4024,25
4.4416,7.6458,1.3032,55.8943,26.8293
4.7589,7.468,1.086,59.9594,25.9146
4.4416,7.6458,0.8688,59.9594,25.6098
4.4416,7.1124,0.8688,54.3699,23.7805
4.4416,7.1124,0.8688,52.8455,23.4756
1.9036,6.7568,0.8688,49.2886,21.6463
1.269,6.4011,0.8688,48.7805,20.4268
0.9518,6.4011,0.8688,49.7968,22.561
2.2208,6.5789,0.8688,45.7317,22.8659
4.4416,6.2233,0.8688,49.2886,21.6463
4.4416,6.4011,0.8688,41.1585,21.6463
4.4416,6.0455,0.6516,39.6341,21.9512
4.7589,5.8677,0.4344,36.5854,19.8171
